_id.$oid,cast
573a1397f29313caabce5f9e,Harvey Keitel
573a1397f29313caabce5fa3,Karen Black
573a1397f29313caabce5fa3,Oliver Reed
573a1397f29313caabce5fa3,Burgess Meredith
573a1397f29313caabce5fa3,Eileen Heckart
573a1397f29313caabce5fa7,Mariangela Melato
573a1397f29313caabce5fa7,Delphine Seyrig
573a1397f29313caabce5fa7,Aurore Clèment
573a1397f29313caabce5fa7,Lou Castel
573a1397f29313caabce5fa9,Sissy Spacek
573a1397f29313caabce5fa9,Piper Laurie
573a1397f29313caabce5fa9,Amy Irving
573a1397f29313caabce5fa9,William Katt
573a1397f29313caabce5fac,Lino Capolicchio
573a1397f29313caabce5fac,Francesca Marciano
573a1397f29313caabce5fac,Gianni Cavina
573a1397f29313caabce5fac,Giulio Pizzirani
573a1397f29313caabce5fae,Lino Ventura
573a1397f29313caabce5fae,Tino Carraro
573a1397f29313caabce5fae,Marcel Bozzuffi
573a1397f29313caabce5fae,Paolo Bonacelli
573a1397f29313caabce5fb0,Darrow Igus
573a1397f29313caabce5fb0,Otis Day
573a1397f29313caabce5fb0,James Spinks
573a1397f29313caabce5fb0,Antonio Fargas
573a1397f29313caabce5fb9,Donald Sutherland
573a1397f29313caabce5fb9,Tina Aumont
573a1397f29313caabce5fb9,Cicely Browne
573a1397f29313caabce5fb9,Carmen Scarpitta
573a1397f29313caabce5feb,Geraldine Chaplin
573a1397f29313caabce5feb,Mènica Randall
573a1397f29313caabce5feb,Florinda Chico
573a1397f29313caabce5feb,Ana Torrent
573a1397f29313caabce6016,Charles McCallum
573a1397f29313caabce6016,John Frawley
573a1397f29313caabce6016,Arthur Dignam
573a1397f29313caabce6016,Nick Tate
573a1397f29313caabce601c,Jacques Perrin
573a1397f29313caabce601c,Vittorio Gassman
573a1397f29313caabce601c,Giuliano Gemma
573a1397f29313caabce601c,Helmut Griem
573a1397f29313caabce602a,Marcello Mastroianni
573a1397f29313caabce602a,Jacqueline Bisset
573a1397f29313caabce602a,Jean-Louis Trintignant
573a1397f29313caabce602a,Aldo Reggiani
573a1397f29313caabce6031,David McCallum
573a1397f29313caabce6031,Sandra McCabe
573a1397f29313caabce6031,George Wyner
573a1397f29313caabce6031,Eric Server
573a1397f29313caabce603c,Terence Hill
573a1397f29313caabce603c,Bud Spencer
573a1397f29313caabce603c,David Huddleston
573a1397f29313caabce603c,Luciano Catenacci
573a1397f29313caabce6047,Neville Brand
573a1397f29313caabce6047,Mel Ferrer
573a1397f29313caabce6047,Carolyn Jones
573a1397f29313caabce6047,Marilyn Burns
573a1397f29313caabce604d,Geir Westby
573a1397f29313caabce604d,Gro Fraas
573a1397f29313caabce604d,Kerstii Allum
573a1397f29313caabce604d,Eric Allum
573a1397f29313caabce605b,Rock Hudson
573a1397f29313caabce605b,Barbara Carrera
573a1397f29313caabce605b,Diane Ladd
573a1397f29313caabce605b,Roddy McDowall
573a1397f29313caabce6070,Anthony Quinn
573a1397f29313caabce6070,Fabio Testi
573a1397f29313caabce6070,Dominique Sanda
573a1397f29313caabce6070,Gigi Proietti
573a1397f29313caabce6082,Jack Nance
573a1397f29313caabce6082,Charlotte Stewart
573a1397f29313caabce6082,Allen Joseph
573a1397f29313caabce6082,Jeanne Bates
573a1397f29313caabce6088,Karen Black
573a1397f29313caabce6088,Bruce Dern
573a1397f29313caabce6088,Barbara Harris
573a1397f29313caabce6088,William Devane
573a1397f29313caabce6095,Matthias Habich
573a1397f29313caabce6095,Margarethe von Trotta
573a1397f29313caabce6095,Rèdiger Kirschstein
573a1397f29313caabce6095,Marc Eyraud
573a1397f29313caabce609b,Marjoe Gortner
573a1397f29313caabce609b,Pamela Franklin
573a1397f29313caabce609b,Ralph Meeker
573a1397f29313caabce609b,Jon Cypher
573a1397f29313caabce60a9,Woody Allen
573a1397f29313caabce60a9,Zero Mostel
573a1397f29313caabce60a9,Herschel Bernardi
573a1397f29313caabce60a9,Michael Murphy
573a1397f29313caabce60af,Peter Fonda
573a1397f29313caabce60af,Blythe Danner
573a1397f29313caabce60af,Arthur Hill
573a1397f29313caabce60af,Yul Brynner
573a1397f29313caabce60e9,Norman Yarborough
573a1397f29313caabce60e9,Houston Elmore
573a1397f29313caabce60e9,Phil Sparks
573a1397f29313caabce60e9,John Corcoran
573a1397f29313caabce60f0,George DiCenzo
573a1397f29313caabce60f0,Steve Railsback
573a1397f29313caabce60f0,Nancy Wolfe
573a1397f29313caabce60f0,Marilyn Burns
573a1397f29313caabce60fe,Lauren Bacall
573a1397f29313caabce60fe,Walter Bernstein
573a1397f29313caabce60fe,Alvah Bessie
573a1397f29313caabce60fe,Herbert J. Biberman
573a1397f29313caabce6107,Josef Bierbichler
573a1397f29313caabce6107,Stefan Gèttler
573a1397f29313caabce6107,Clemens Scheitz
573a1397f29313caabce6107,Sonja Skiba
573a1397f29313caabce6124,Giancarlo Giannini
573a1397f29313caabce6124,Laura Antonelli
573a1397f29313caabce6124,Jennifer O'Neill
573a1397f29313caabce6124,Rina Morelli
573a1397f29313caabce612d,James Coburn
573a1397f29313caabce612d,Maximilian Schell
573a1397f29313caabce612d,James Mason
573a1397f29313caabce612d,David Warner
573a1397f29313caabce613c,Ivica Vidovic
573a1397f29313caabce613c,Mirjana Majurec
573a1397f29313caabce613c,Relja Basic
573a1397f29313caabce613c,Fabijan Sovagovic
573a1397f29313caabce614c,Jean-Luc Bideau
573a1397f29313caabce614c,Myriam Boyer
573a1397f29313caabce614c,Jacques Denis
573a1397f29313caabce614c,Roger Jendly
573a1397f29313caabce614f,Pierre Richard
573a1397f29313caabce614f,Michel Bouquet
573a1397f29313caabce614f,Fabrice Greco
573a1397f29313caabce614f,Jacques Franèois
573a1397f29313caabce616b,Jeff Bridges
573a1397f29313caabce616b,Charles Grodin
573a1397f29313caabce616b,Jessica Lange
573a1397f29313caabce616b,John Randolph
573a1397f29313caabce6178,Robert De Niro
573a1397f29313caabce6178,Tony Curtis
573a1397f29313caabce6178,Robert Mitchum
573a1397f29313caabce6178,Jeanne Moreau
573a1397f29313caabce619b,Antti Litja
573a1397f29313caabce619b,Tuula Nyman
573a1397f29313caabce619b,Eija Pokkinen
573a1397f29313caabce619b,Jukka Sipilè
573a1397f29313caabce619f,Jodie Foster
573a1397f29313caabce619f,Martin Sheen
573a1397f29313caabce619f,Alexis Smith
573a1397f29313caabce619f,Mort Shuman
573a1397f29313caabce61a4,Roman Polanski
573a1397f29313caabce61a4,Isabelle Adjani
573a1397f29313caabce61a4,Melvyn Douglas
573a1397f29313caabce61a4,Jo Van Fleet
573a1397f29313caabce61a5,Michael York
573a1397f29313caabce61a5,Richard Jordan
573a1397f29313caabce61a5,Jenny Agutter
573a1397f29313caabce61a5,Roscoe Lee Browne
573a1397f29313caabce61b0,Dennis Hopper
573a1397f29313caabce61b0,Jack Thompson
573a1397f29313caabce61b0,David Gulpilil
573a1397f29313caabce61b0,Frank Thring
573a1397f29313caabce61c5,Carl-Gustaf Lindstedt
573a1397f29313caabce61c5,Sven Wollter
573a1397f29313caabce61c5,Thomas Hellberg
573a1397f29313caabce61c5,Hèkan Serner
573a1397f29313caabce61ca,David Bowie
573a1397f29313caabce61ca,Rip Torn
573a1397f29313caabce61ca,Candy Clark
573a1397f29313caabce61ca,Buck Henry
573a1397f29313caabce61d1,Edith Clever
573a1397f29313caabce61d1,Bruno Ganz
573a1397f29313caabce61d1,Edda Seippel
573a1397f29313caabce61d1,Peter Lèhr
573a1397f29313caabce61d3,Peter O'Toole
573a1397f29313caabce61d3,Richard Roundtree
573a1397f29313caabce61d3,Peter Cellier
573a1397f29313caabce61d3,Christopher Cabot
573a1397f29313caabce61f3,Dustin Hoffman
573a1397f29313caabce61f3,Laurence Olivier
573a1397f29313caabce61f3,Roy Scheider
573a1397f29313caabce61f3,William Devane
573a1397f29313caabce61fe,Alain Delon
573a1397f29313caabce61fe,Jeanne Moreau
573a1397f29313caabce61fe,Francine Bergè
573a1397f29313caabce61fe,Juliet Berto
573a1397f29313caabce6211,Eileen Brennan
573a1397f29313caabce6211,Truman Capote
573a1397f29313caabce6211,James Coco
573a1397f29313caabce6211,Peter Falk
573a1397f29313caabce622a,Sean Connery
573a1397f29313caabce622a,Cornelia Sharpe
573a1397f29313caabce622a,Albert Paulsen
573a1397f29313caabce622a,Adolfo Celi
573a1397f29313caabce622b,Lenny Baker
573a1397f29313caabce622b,Shelley Winters
573a1397f29313caabce622b,Ellen Greene
573a1397f29313caabce622b,Lois Smith
573a1397f29313caabce622c,Ryan O'Neal
573a1397f29313caabce622c,Burt Reynolds
573a1397f29313caabce622c,Tatum O'Neal
573a1397f29313caabce622c,Brian Keith
573a1397f29313caabce623f,Jean Carmet
573a1397f29313caabce623f,Jacques Dufilho
573a1397f29313caabce623f,Catherine Rouvel
573a1397f29313caabce623f,Jacques Spiesser
573a1397f29313caabce6247,Cliff Robertson
573a1397f29313caabce6247,Geneviève Bujold
573a1397f29313caabce6247,John Lithgow
573a1397f29313caabce6247,Sylvia Kuumba Williams
573a1397f29313caabce6251,Faye Dunaway
573a1397f29313caabce6251,William Holden
573a1397f29313caabce6251,Peter Finch
573a1397f29313caabce6251,Robert Duvall
573a1397f29313caabce625f,Gregory Peck
573a1397f29313caabce625f,Lee Remick
573a1397f29313caabce625f,David Warner
573a1397f29313caabce625f,Billie Whitelaw
573a1397f29313caabce626b,Clint Eastwood
573a1397f29313caabce626b,Chief Dan George
573a1397f29313caabce626b,Sondra Locke
573a1397f29313caabce626b,Bill McKinney
573a1397f29313caabce6280,Giancarlo Giannini
573a1397f29313caabce6280,Fernando Rey
573a1397f29313caabce6280,Shirley Stoler
573a1397f29313caabce6280,Elena Fiore
573a1397f29313caabce6284,Joy Dunstan
573a1397f29313caabce6284,Graham Matters
573a1397f29313caabce6284,Bruce Spence
573a1397f29313caabce6284,Michael Carman
573a1397f29313caabce6296,James Mason
573a1397f29313caabce6296,Shusha
573a1397f29313caabce6299,Juozas Budraitis
573a1397f29313caabce6299,Aleksei Cherstvov
573a1397f29313caabce6299,Georgiy Burkov
573a1397f29313caabce6299,Aleksandr Kalyagin
573a1397f29313caabce62a3,Diana Bracho
573a1397f29313caabce62a3,Malena Doria
573a1397f29313caabce62a3,Leonor Llausès
573a1397f29313caabce62a3,Jorge Martènez de Hoyos
573a1397f29313caabce62a4,Peter Sellers
573a1397f29313caabce62a4,Herbert Lom
573a1397f29313caabce62a4,Lesley-Anne Down
573a1397f29313caabce62a4,Burt Kwouk
573a1397f29313caabce62a7,Yves Montand
573a1397f29313caabce62a7,Franèois Pèrier
573a1397f29313caabce62a7,Simone Signoret
573a1397f29313caabce62a7,Stefania Sandrelli
573a1397f29313caabce62cb,Elena Solovey
573a1397f29313caabce62cb,Rodion Nahapetov
573a1397f29313caabce62cb,Aleksandr Kalyagin
573a1397f29313caabce62cb,Oleg Basilashvili
573a1397f29313caabce62d8,Jack Weston
573a1397f29313caabce62d8,Rita Moreno
573a1397f29313caabce62d8,Jerry Stiller
573a1397f29313caabce62d8,Kaye Ballard
573a1397f29313caabce62df,Jon Voight
573a1397f29313caabce62df,Jacqueline Bisset
573a1397f29313caabce62df,Martin Ritt
573a1397f29313caabce62df,Robert Shaw
573a1397f29313caabce62e7,Sylvester Stallone
573a1397f29313caabce62e7,Talia Shire
573a1397f29313caabce62e7,Burt Young
573a1397f29313caabce62e7,Carl Weathers
573a1397f29313caabce62ea,Helmut Berger
573a1397f29313caabce62ea,Ingrid Thulin
573a1397f29313caabce62ea,Teresa Ann Savoy
573a1397f29313caabce62ea,John Steiner
573a1397f29313caabce62fb,Ingrid Caven
573a1397f29313caabce62fb,Rainer Werner Fassbinder
573a1397f29313caabce62fb,Annemarie Dèringer
573a1397f29313caabce62fb,Adrian Hoven
573a1397f29313caabce6308,Alan Arkin
573a1397f29313caabce6308,Vanessa Redgrave
573a1397f29313caabce6308,Robert Duvall
573a1397f29313caabce6308,Nicol Williamson
573a1397f29313caabce6310,Elena Proklova
573a1397f29313caabce6310,Elena Koreneva
573a1397f29313caabce6310,Nikolai Denisov
573a1397f29313caabce6310,Stanislav Lyubshin
573a1397f29313caabce6316,Roger Moore
573a1397f29313caabce6316,John Huston
573a1397f29313caabce6316,Patrick Macnee
573a1397f29313caabce6316,Charlotte Rampling
573a1397f29313caabce632f,Gemma Craven
573a1397f29313caabce632f,Margaret Lockwood
573a1397f29313caabce632f,Michael Hordern
573a1397f29313caabce632f,Edith Evans
573a1397f29313caabce6330,Gene Wilder
573a1397f29313caabce6330,Jill Clayburgh
573a1397f29313caabce6330,Richard Pryor
573a1397f29313caabce6330,Patrick McGoohan
573a1397f29313caabce6331,John Wayne
573a1397f29313caabce6331,Lauren Bacall
573a1397f29313caabce6331,Ron Howard
573a1397f29313caabce6331,James Stewart
573a1397f29313caabce634f,Mel Brooks
573a1397f29313caabce634f,Marty Feldman
573a1397f29313caabce634f,Dom DeLuise
573a1397f29313caabce634f,Sid Caesar
573a1397f29313caabce6352,Jeff Bridges
573a1397f29313caabce6352,Sally Field
573a1397f29313caabce6352,Arnold Schwarzenegger
573a1397f29313caabce6352,R.G. Armstrong
573a1397f29313caabce635a,Barbra Streisand
573a1397f29313caabce635a,Kris Kristofferson
573a1397f29313caabce635a,Gary Busey
573a1397f29313caabce635a,Oliver Clark
573a1397f29313caabce635b,Bruno S.
573a1397f29313caabce635b,Eva Mattes
573a1397f29313caabce635b,Clemens Scheitz
573a1397f29313caabce635b,Wilhelm von Homburg
573a1397f29313caabce6375,Klaus Salge
573a1397f29313caabce6375,Ingeborg Ziemendorf
573a1397f29313caabce6375,Robert Dietl
573a1397f29313caabce6375,Eva Manhardt
573a1397f29313caabce6378,Joanne Woodward
573a1397f29313caabce6378,Sally Field
573a1397f29313caabce6390,Gian Maria Volontè
573a1397f29313caabce6390,Marcello Mastroianni
573a1397f29313caabce6390,Mariangela Melato
573a1397f29313caabce6390,Ciccio Ingrassia
573a1397f29313caabce6392,Diahnne Abbott
573a1397f29313caabce6392,Frank Adu
573a1397f29313caabce6392,Victor Argo
573a1397f29313caabce6392,Gino Ardito
573a1397f29313caabce639b,Fred Astaire
573a1397f29313caabce639b,Gene Kelly
573a1397f29313caabce639b,Judy Garland
573a1397f29313caabce639b,Mickey Rooney
573a1397f29313caabce63ac,Gèrard Depardieu
573a1397f29313caabce63ac,Ornella Muti
573a1397f29313caabce63ac,Michel Piccoli
573a1397f29313caabce63ac,Renato Salvatori
573a1397f29313caabce63d4,Boris Plotnikov
573a1397f29313caabce63d4,Vladimir Gostyukhin
573a1397f29313caabce63d4,Sergey Yakovlev
573a1397f29313caabce63d4,Lyudmila Polyakova
573a1397f29313caabce63d6,Faye Dunaway
573a1397f29313caabce63d6,Oskar Werner
573a1397f29313caabce63d6,Lee Grant
573a1397f29313caabce63d6,Sam Wanamaker
573a1397f29313caabce640e,Marek Kondrat
573a1397f29313caabce640e,Roman Wilhelmi
573a1397f29313caabce640e,Roman Skamene
573a1397f29313caabce640e,Cestmèr Randa
573a1397f29313caabce641a,Lajos èze
573a1397f29313caabce641a,Lèszlè Mèrkus
573a1397f29313caabce641a,Ferenc Bencze
573a1397f29313caabce641a,Sèndor Horvèth
573a1397f29313caabce6443,Robert Powell
573a1397f29313caabce6443,Anne Bancroft
573a1397f29313caabce6443,Ernest Borgnine
573a1397f29313caabce6443,James Farentino
573a1397f29313caabce6461,Lewis Fiander
573a1397f29313caabce6461,Prunella Ransome
573a1397f29313caabce6461,Antonio Iranzo
573a1397f29313caabce6461,Miguel Narros
573a1397f29313caabce6478,Olivia Cole
573a1397f29313caabce6478,Robert Reed
573a1397f29313caabce6478,John Amos
573a1397f29313caabce6478,Madge Sinclair
573a1397f29313caabce64a8,Bruce Balden
573a1397f29313caabce64a8,Jacqueline Bassett
573a1397f29313caabce64a8,Symon Basterfield
573a1397f29313caabce64a8,Andrew Brackfield
573a1397f29313caabce64aa,Shelley Duvall
573a1397f29313caabce64aa,Sissy Spacek
573a1397f29313caabce64aa,Janice Rule
573a1397f29313caabce64aa,Robert Fortier
573a1397f29313caabce64b7,Malcolm McDowell
573a1397f29313caabce64b7,Christopher Plummer
573a1397f29313caabce64b7,Simon Ward
573a1397f29313caabce64b7,Peter Firth
573a1397f29313caabce64c4,John Saxon
573a1397f29313caabce64c4,Angel Tompkins
573a1397f29313caabce64c4,John Carradine
573a1397f29313caabce64c4,Claudio Brook
573a1397f29313caabce64cc,Olavi Ahonen
573a1397f29313caabce64cc,Lauri Arajuuri
573a1397f29313caabce64cc,Ossi Aronen
573a1397f29313caabce64cc,Asser Fagerstrèm
573a1397f29313caabce64cf,Daria Nicolodi
573a1397f29313caabce64cf,John Steiner
573a1397f29313caabce64cf,David Colin Jr.
573a1397f29313caabce64cf,Ivan Rassimov
573a1397f29313caabce64d9,Dennis Hopper
573a1397f29313caabce64d9,Bruno Ganz
573a1397f29313caabce64d9,Lisa Kreuzer
573a1397f29313caabce64d9,Gèrard Blain
573a1397f29313caabce64de,Domingo Ambriz
573a1397f29313caabce64de,Trinidad Silva
573a1397f29313caabce64de,Linda Gillen
573a1397f29313caabce64de,Ned Beatty
573a1397f29313caabce64e0,Vinod Khanna
573a1397f29313caabce64e0,Rishi Kapoor
573a1397f29313caabce64e0,Amitabh Bachchan
573a1397f29313caabce64e0,Neetu Singh
573a1397f29313caabce64e1,Jean-Paul Belmondo
573a1397f29313caabce64e1,Raquel Welch
573a1397f29313caabce64e1,Dany Saval
573a1397f29313caabce64e1,Raymond Gèrème
573a1397f29313caabce64e6,Riccardo Cucciolla
573a1397f29313caabce64e6,Paolo Bonacelli
573a1397f29313caabce64e6,Pier Paolo Capponi
573a1397f29313caabce64e6,Franco Graziosi
573a1397f29313caabce64fa,Woody Allen
573a1397f29313caabce64fa,Diane Keaton
573a1397f29313caabce64fa,Tony Roberts
573a1397f29313caabce64fa,Carol Kane
573a1397f29313caabce650f,Gètz George
573a1397f29313caabce650f,Elisabeth Schwarz
573a1397f29313caabce650f,Kurt Hèbner
573a1397f29313caabce650f,Hans Korte
573a1397f29313caabce651d,John Heard
573a1397f29313caabce651d,Lindsay Crouse
573a1397f29313caabce651d,Jeff Goldblum
573a1397f29313caabce651d,Jill Eikenberry
573a1397f29313caabce6526,Piotr Garlicki
573a1397f29313caabce6526,Zbigniew Zapasiewicz
573a1397f29313caabce6526,Christine Paul-Podlasky
573a1397f29313caabce6526,Mariusz Dmochowski
573a1397f29313caabce6530,Robert Shaw
573a1397f29313caabce6530,Bruce Dern
573a1397f29313caabce6530,Marthe Keller
573a1397f29313caabce6530,Fritz Weaver
573a1397f29313caabce6545,Patti D'Arbanville
573a1397f29313caabce6545,Mona Kristensen
573a1397f29313caabce6545,Bernard Giraudeau
573a1397f29313caabce6545,Mathieu Carrière
573a1397f29313caabce654a,Staffan Gètestam
573a1397f29313caabce654a,Lars Sèderdahl
573a1397f29313caabce654a,Allan Edwall
573a1397f29313caabce654a,Gunn Wèllgren
573a1397f29313caabce654c,Nino Manfredi
573a1397f29313caabce654c,Vittorio Gassman
573a1397f29313caabce654c,Stefania Sandrelli
573a1397f29313caabce654c,Stefano Satta Flores
573a1397f29313caabce6552,Marguerite Duras
573a1397f29313caabce6552,Gèrard Depardieu
573a1397f29313caabce6563,Siem Vroom
573a1397f29313caabce6563,Marlies van Alcmaer
573a1397f29313caabce6563,Erik van 't Wout
573a1397f29313caabce6563,Wolfgang Preiss
573a1397f29313caabce6581,Fernando Rey
573a1397f29313caabce6581,Carole Bouquet
573a1397f29313caabce6581,èngela Molina
573a1397f29313caabce6581,Julien Bertheau
573a1397f29313caabce6584,Gèrard Depardieu
573a1397f29313caabce6584,Marcello Mastroianni
573a1397f29313caabce6584,James Coco
573a1397f29313caabce6584,Geraldine Fitzgerald
573a1397f29313caabce658f,Richard Dreyfuss
573a1397f29313caabce658f,Franèois Truffaut
573a1397f29313caabce658f,Teri Garr
573a1397f29313caabce658f,Melinda Dillon
573a1397f29313caabce659e,Giuliano Gemma
573a1397f29313caabce659e,Claudia Cardinale
573a1397f29313caabce659e,Francisco Rabal
573a1397f29313caabce659e,Stefano Satta Flores
573a1397f29313caabce65a4,Jean Rochefort
573a1397f29313caabce65a4,Claude Rich
573a1397f29313caabce65a4,Aurore Clèment
573a1397f29313caabce65a4,Odile Versois
573a1397f29313caabce65ab,James Coburn
573a1397f29313caabce65ab,Maximilian Schell
573a1397f29313caabce65ab,James Mason
573a1397f29313caabce65ab,David Warner
573a1397f29313caabce65bf,Jerzy Radziwilowicz
573a1397f29313caabce65bf,Krystyna Janda
573a1397f29313caabce65bf,Tadeusz Lomnicki
573a1397f29313caabce65bf,Jacek Lomnicki
573a1397f29313caabce65d3,Isabelle Huppert
573a1397f29313caabce65d3,Yves Beneyton
573a1397f29313caabce65d3,Florence Giorgetti
573a1397f29313caabce65d3,Annemarie Dèringer
573a1397f29313caabce65d7,Jacqueline Bisset
573a1397f29313caabce65d7,Nick Nolte
573a1397f29313caabce65d7,Dick Anthony Williams
573a1397f29313caabce65d7,Robert Shaw
573a1397f29313caabce65dd,Julie Christie
573a1397f29313caabce65dd,Fritz Weaver
573a1397f29313caabce65dd,Gerrit Graham
573a1397f29313caabce65dd,Berry Kroeger
573a1397f29313caabce65df,Brenda Vaccaro
573a1397f29313caabce65df,Don Stroud
573a1397f29313caabce65df,Chuck Shamata
573a1397f29313caabce65df,Richard Ayres
573a1397f29313caabce65e6,Elèonore Klarwein
573a1397f29313caabce65e6,Odile Michel
573a1397f29313caabce65e6,Anouk Ferjac
573a1397f29313caabce65e6,Michel Puterflam
573a1397f29313caabce65e7,Tony Lo Bianco
573a1397f29313caabce65e7,Deborah Raffin
573a1397f29313caabce65e7,Sandy Dennis
573a1397f29313caabce65e7,Sylvia Sidney
573a1397f29313caabce65ef,Antoine Monnier
573a1397f29313caabce65ef,Tina Irissari
573a1397f29313caabce65ef,Henri de Maublanc
573a1397f29313caabce65ef,Laetitia Carcano
573a1397f29313caabce65f1,Lars Junggren
573a1397f29313caabce65f1,Inez Thomsen
573a1397f29313caabce65f1,Ilse Rande
573a1397f29313caabce65f1,Jesper Hede
573a1397f29313caabce65fd,Lika Kavjaradze
573a1397f29313caabce65fd,Soso Jachvliani
573a1397f29313caabce65fd,Zaza Kolelishvili
573a1397f29313caabce65fd,Kote Daushvili
573a1397f29313caabce660c,Keith Carradine
573a1397f29313caabce660c,Harvey Keitel
573a1397f29313caabce660c,Albert Finney
573a1397f29313caabce660c,Edward Fox
573a1397f29313caabce6616,Joan Collins
573a1397f29313caabce6616,Robert Lansing
573a1397f29313caabce6616,John David Carson
573a1397f29313caabce6616,Albert Salmi
573a1397f29313caabce661e,Linda Blair
573a1397f29313caabce661e,Richard Burton
573a1397f29313caabce661e,Louise Fletcher
573a1397f29313caabce661e,Max von Sydow
573a1397f29313caabce662b,Jerry Nelson
573a1397f29313caabce662b,Frank Oz
573a1397f29313caabce662b,Marilyn Sokol
573a1397f29313caabce662b,Dave Goelz
573a1397f29313caabce662d,Rafael Alonso
573a1397f29313caabce662d,Luis Escobar
573a1397f29313caabce662d,Antonio Ferrandis
573a1397f29313caabce662d,Agustèn Gonzèlez
573a1397f29313caabce663d,Laurence Guvillier
573a1397f29313caabce663d,Davos Hanich
573a1397f29313caabce663d,Franèois Maspero
573a1397f29313caabce663d,Yves Montand
573a1397f29313caabce6652,Angela Aber
573a1397f29313caabce6652,Scott Brown
